"FECHA","PM25","PM10","NO2","NO","NOX","SO2","H2S","CO","O3","O3_8H","CO_8H","HR","PRESION","PRECIPITACION","TEMPERATURA","DIRECCION_VIENTO","VELOCIDAD_VIENTO","RADIACION","ESTACION","LAT","LON","REFERENCIA"
"2024-06-29 02:00",14.5263,41.9207,54.7902884936647,37.9581041480887,60.07616,1.76611692776288,5.11982677820935,677.140059587887,0,3.94745444849542,737.694648788387,80.653,500.0659,0,11.9,6,0.726,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 03:00",17.1261,26.9862,46.685433687758,15.3679809824451,37.34917,2.57011120833383,5.45203610207124,520.507592543201,2.59025290884967,3.36065848149049,726.407240565542,83.39,500.0664,0,10.94,304,0.87,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 04:00",10.3329,14.7922,44.821445350556,14.6034717632956,35.73625,1.12533852101209,7.28487280234702,450.955609261906,3.93783462534715,2.82761505459571,721.107540991241,84.546,500.0669,0,10.44,212,0.913,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 05:00",23.7549,28.6069,53.5789067201364,48.9735972351862,68.41141,2.15169968767789,7.53253442066197,704.56927201907,0,2.82761505459571,696.992669780936,85.17,500.0662,0,10.3,298,0.914,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 06:00",29.0901,30.7777,59.0765513790859,68.830915508047,87.52249,2.93400534231967,6.70885437423285,829.767628473781,0,2.82761505459571,659.616254045589,85.587,500.0669,0,10.05,46,0.66,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 07:00",16.459,29.2233,62.4133289836489,96.8787608507023,112.159,2.92455580513833,7.01962337751736,1039.58551866242,0,2.82761505459571,634.972815634258,86.005,500.0695,0,10.06,339,0.708,0.001,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 08:00",26.8042,50.9056,69.9323067595259,108.601096519605,125.7106,3.415292690045,6.08144494116831,1144.48890998648,0.991548775047985,1.37350490784763,735.145969228357,85.143,500.0619,0,10.78,232,1.634,0.147,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 09:00",NA,20.4144,60.6557543165027,56.56895946544,78.36724,2.85961904658115,4.718510457966,787.894834540254,6.43018020205892,1.74372706391297,769.363678134375,82.652,500.0594,0,11.12,70,1.174,0.316,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 10:00",20.7673,78.7368,91.6647128168768,87.1808663987486,119.8024,4.25697983347807,3.7142345841416,1119.7545929996,7.58226121077294,2.69150971525958,824.690494810839,59.116,500.0478,0,16.01,218,0.977,0.568,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 11:00",34.4319,81.481,69.4693377064872,46.7974514226111,75.08599,3.85177330769868,2.11802863280131,662.546583544174,17.5428252646413,4.56058125973353,842.445368685961,58.387,500.0456,0,17.19,211,1.904,0.685,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 12:00",19.8238,53.6735,58.0700225030917,35.7361047106691,60.00725,4.20806119282585,6.03180672561789,464.190186510789,23.3931337120225,6.99249364556796,844.099690842071,56.272,500.0443,0,17.68,221,1.792,0.737,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 13:00",24.3589,66.5216,54.7722519596273,26.8652438025926,51.02258,3.99804470516016,4.33983549523387,396.658401471543,29.7918613602327,10.716476315597,805.61083202363,54.98,500.0453,0,18.45,220,1.654,0.712,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 14:00",14.1401,46.5416,52.3551683221424,25.8717117969675,48.92775,3.59841413965214,5.34329070693062,385.592886409538,28.4730086250129,14.2756023937237,750.0889892656,56.85,500.0458,0,18.65,203,2.038,0.634,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 15:00",6.47521,33.4763,47.6582592592736,21.8907388513361,43.18475,3.69798785198518,3.03387502741561,334.611794756319,28.3093391810971,17.8142697913608,661.967273777338,58.084,500.0464,0,18.21,289,2.03,0.482,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 16:00",10.7075,39.0368,49.6742886195811,18.1873655660123,41.23866,2.13197482643235,0.665667475338394,322.065197953996,27.4895987795833,21.1265260419277,559.164309773277,54.646,500.0441,0,18.5,36,1.063,0.299,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 17:00",26.2495,99.6163,79.5767179817328,31.2504352195655,67.78425,3.33311209756265,2.30114775240907,649.447586995811,13.6984554870653,22.0350604525535,541.858403830222,57.06,500.0453,0,20.59,263,1.422,0.108,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 18:00",22.8655,65.3646,52.3233457824227,34.0744076189946,55.59742,2.77270844740548,1.47748163912304,400.284612656838,15.4849562287739,23.0228973298036,451.924656287376,76.408,500.0483,0,16.23,215,2.62,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 19:00",25.4677,43.3741,48.7978522419566,16.099811213744,39.07067,1.22065627494167,0,354.229314427265,11.4982326908844,22.267323258084,413.384997647762,76.269,500.0561,0,13.08,60,0.885,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 20:00",23.1018,78.7772,67.07512416847,50.3141717503016,76.67982,2.89881053061154,3.41356850290718,698.027846751128,0.763685039587949,19.4386421740297,442.614705177805,74.362,500.057,0,15.14,228,1.365,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 21:00",NA,4.53248,37.2375811904986,12.1153250315809,29.67642,1.157465637903,13.5820794307399,297.191521412611,16.0753062813836,17.7240727891736,430.181345170438,82.441,500.0563,0,12.25,69,1.535,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 22:00",18.0864,48.3659,56.9508170103947,28.3549346001074,53.39525,1.78776102981952,4.92095902697395,583.619149017583,0.605064800960299,14.240579811167,454.934627996444,78.426,500.0629,0,12.55,95,1.3,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-29 23:00",37.1219,91.1884,63.9047754374177,83.7731250981095,102.2736,3.24933126472061,3.7297421723939,1259.60196320052,0,10.7019124135299,570.558399051969,68.278,500.0623,0,13.98,42,0.87,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 00:00",46.9848,101.775,67.3823094765331,66.7297203770662,90.22633,3.58318435619606,1.72524357606819,1031.87425180957,0,7.26571256608194,659.284530783916,63.677,500.0606,0,15.12,247,1.021,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 01:00",27.5457,59.9922,55.6621734205728,38.7165780586712,61.1585,2.06177429852177,4.28201991800754,722.166707958695,2.87454443712456,5.91272368483935,668.374420904277,79.868,500.0627,0,13.2,258,0.947,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 02:00",14.3818,18.1235,31.0449939531536,3.9367839373978,19.71617,1.9581187946984,5.14738932185777,255.070697244854,17.9924698285222,6.22616288480787,650.222681477779,83.327,500.0628,0,11.08,226,0.838,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 03:00",8.5515,8.86514,29.5397614937025,4.54418499705149,19.41033,0.548177132855711,1.65040448462205,273.767436161674,20.3716360519715,7.33533830494376,640.16494669458,84.63,500.0637,0,10.84,20,0.832,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 04:00",7.87865,9.02462,28.0766769724971,3.34607811140203,17.65641,1.25889468619482,0.848857096650156,242.281795744642,21.6244794346757,9.94293760432973,583.196690318769,85.062,500.0661,0,10.53,308,0.878,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 05:00",NA,3.41666,44.1404580466712,21.8288524047496,41.2645,0.389401336747162,1.80095070232845,437.115155757571,9.69042215225784,9.144827088189,600.687144611889,85.391,500.0661,0,10.12,34,1.039,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 06:00",NA,1.04561,40.6710677189617,9.6843947424456,29.51925,0.80094596673355,1.41993218492961,353.321931428172,11.0399190033586,10.4491838634888,571.899992413213,85.163,500.067,0,9.89,51,1.653,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 07:00",5.41279,26.8302,58.8994397617449,86.2449028953693,101.6235,2.15207709297385,3.24762058883592,899.356713230556,0.240738110097081,10.4792761272509,526.869336166968,84.778,500.0671,0,9.94,227,1.072,0.016,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 08:00",39.0398,55.4383,52.8676767189293,44.7235991834918,64.5675,1.70895063258245,3.331974623694,651.563058162551,5.28513770545767,11.1399183404331,479.330436961089,84.179,500.0682,0,10.47,71,0.947,0.103,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 09:00",37.2496,91.7147,78.5960684288203,69.3258966787529,98.30032,4.14970872930024,1.606795140084,1035.09005655005,7.0713617730074,11.6645205074185,518.445855535009,32.43,500.0573,0,15.49,28,1.184,0.407,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 10:00",27.1099,85.9651,86.7800470081319,53.7443982554189,89.95333,4.91869100794557,0.573307177801488,761.722377335604,12.9716187360927,11.0369141208648,581.777315546352,23.558,500.0452,0,23.87,241,0.58,0.577,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 11:00",25.1764,74.8153,73.7523092535805,36.6049070059095,69.05492,3.89168764989483,3.50924321652086,558.273115728184,19.7472943223812,10.958871404666,617.340525492166,44.122,500.0448,0,23.09,206,2.073,0.702,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 12:00",22.231,54.3402,55.4295792428457,24.7112642554252,49.61617,8.9084411775588,15.6675825343263,400.782734318379,25.0670516178042,11.3891929275571,637.153142813883,44.027,500.0429,0,21.19,242,1.86,0.758,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 13:00",5.9043,28.4449,49.8690982333029,19.1703971160819,42.14325,7.55645545487109,7.58161113054612,328.114227096737,29.8708999071806,13.9117526469224,623.528026731279,48.629,500.0442,0,21.14,219,1.971,0.747,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 14:00",10.3154,36.5896,44.6811779148409,16.291677598493,37.03775,6.24394931185955,8.09791907397457,283.426415966504,30.2699974757939,16.3155124559768,614.791087298571,53.806,500.0448,0,20.39,234,2.12,0.664,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 15:00",23.0826,45.5816,43.511643157197,16.7054642419529,36.753,5.6364079759513,6.88564227362332,300.434121663155,28.6691921881672,19.8690692157356,539.925763352645,55.23,500.0464,0,19.67,248,2.11,0.52,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 16:00",23.5847,48.1981,49.5510985278764,26.113467612493,47.63383,3.50625496162076,5.74182875844306,346.922613972178,22.4174158006554,22.0106039776353,501.845707828849,58.409,500.0435,0,18.85,291,1.83,0.325,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 17:00",23.9093,54.4897,55.0888598991323,36.4756385472121,59.02533,3.5621900407732,4.97155166282562,449.264629359382,15.1439680824376,23.0196797663141,428.617529430015,66.288,500.046,0,17.73,249,1.358,0.109,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 18:00",25.4294,56.1575,62.5727237969615,23.9484355998401,52.79358,3.07370815905754,6.44180200068815,506.439949756913,5.86469550364299,22.1313143622579,396.707225982679,64.634,500.0509,0,16.26,168,0.709,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 19:00",20.9812,52.738,53.7436240977165,48.6625703069007,68.24358,3.30036609884359,16.2801949694358,571.062131739123,9.77276509128772,20.8844982083712,398.305852984046,79.841,500.0533,0,15.08,222,1.761,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
"2024-06-30 20:00",16.656,27.4644,36.5238309645147,12.3999339913096,29.52825,0.796759937000472,1.75443908408603,326.556881212378,16.5761669603064,19.823137626184,389.027621345796,82.998,500.0579,0,11.92,40,1.343,0,"EMCA - 01",-18.004275,-70.257304,"Prolongación Hipólito Unanue"
