TIMESTAMP,RECORD,no_Avg,no2_Avg,nox_Avg,flow_no_Avg,pres_no_Avg,temp_no_Avg,flags_no,so2_Avg,flow_so2_Avg,pres_so2_Avg,lamp_int_so2_Avg,lamp_volt_so2_Avg,temp_so2_Avg,cs_Avg,h2s_Avg,h2s_converter_Avg,flags_so2,co_Avg,flow_co_Avg,pres_co_Avg,agc_int_co_Avg,chamber_temp_co_Avg,temp_co_Avg,flags_co,o3_Avg,flow_a_o3_Avg,flow_b_o3_Avg,lamp_temp_o3_Avg,lamp_volt_o3_Avg,bench_temp_o3_Avg,flags_o3,operation_mode,system_status,case_temp_Avg,cap_temp_Avg,amb_temp_Avg,amb_rh_Avg,amb_pres_Avg,flow_control_Avg,bypass_flow_mas_Avg,bypass_flow_vol_Avg,vacuum_pump_pres_Avg,TeomA_flow_vol_Avg,TeomA_air_tube_Avg,TeomA_filter_load_Avg,TeomA_mass_conc_Avg,TeomA_1h_conc_Avg,TeomA_24h_conc_Avg,TeomA_frecuency_Avg,TeomA_noise_Avg,TeomB_flow_vol_Avg,TeomB_air_tube_Avg,TeomB_filter_load_Avg,TeomB_mass_conc_Avg,TeomB_1h_conc_Avg,TeomB_24h_conc_Avg,TeomB_frecuency_Avg,TeomB_noise_Avg,Dichot_conc_Avg,Dichot_1h_conc_Avg,Dichot_24h_conc_Avg
TS,RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg
10/12/2023 8:00,3584,20.2563,11.70833,31.96422,0.5327333,199.27,29.85417,CC000000,1.357932,1.003608,614.3425,98.53333,789.4955,33.01417,1.983785,0.6259238,324.3917,4.00E+00,719.4225,1.039308,695.715,198399.9,48.165,34.995,8C040000,13.20732,0.6815,0.7131916,53.22583,30.7,32.1025,0C100000,32.78156,4,0,29.99971,29.99967,22.81897,68.75449,0.9256917,1,11.99378,11.99378,0.2852,2.996579,30.00003,53.15989,15.77388,13.10663,13.12549,257.8429,0.009644574,1.671307,29.99983,21.21256,18.45578,17.89762,19.68613,264.8605,0.007386933,34.22966,31.00425
10/12/2023 9:00,3585,23.33108,11.91434,35.24485,0.532975,199.3225,30.05333,CC000000,1.377153,1.002767,614.17,98.625,789.4181,33.26417,2.183546,0.806377,324.4083,4.00E+00,734.3358,1.038583,695.5125,198368.4,48.15916,35.18916,8C040000,16.01156,0.681175,0.7127666,53.23083,30.7,32.3275,0C100000,32.78746,4,0,29.99931,29.9978,24.29454,63.54454,0.9257416,1,11.99366,11.99366,0.2846083,2.996652,29.99911,53.26711,21.10773,21.20189,13.38086,257.8424,0.009001941,1.671426,29.99886,21.29255,18.31209,18.62288,19.40606,264.8531,0.008160175,39.41982,39.82477
10/12/2023 10:00,3586,18.8684,10.62752,29.4954,0.532975,199.3725,30.44583,CC000000,1.46674,1.001642,613.9775,98.65833,789.4753,33.64167,2.11583,0.6490603,324.3833,4.00E+00,705.4516,1.037692,695.235,198329.7,48.1675,35.52583,8C040000,21.34925,0.6806666,0.71245,53.25333,30.7,32.68083,0C100000,32.35387,4,0,30.00007,30.00102,26.34043,57.05671,0.9253333,1,11.99378,11.99378,0.2845333,2.996567,30.00059,53.37432,16.09779,17.49787,13.32733,257.8419,0.005724858,1.671329,29.99974,21.32318,22.72242,20.31579,19.06628,264.8441,0.01080788,38.82021,37.81366
10/12/2023 11:00,3587,17.03154,11.13938,28.17104,0.5332667,199.15,30.46,CC000000,1.650017,1.000767,613.6325,98.65833,789.2698,33.77333,2.59114,0.9410403,324.375,4.00E+00,674.3183,1.037567,694.86,198320.1,48.16833,35.60667,8C040000,23.80708,0.6801999,0.712275,53.24,30.7,32.8,0C100000,31.97399,4,0,29.99999,30.00084,27.93353,51.42014,0.924875,1,11.99369,11.99369,0.2844833,2.996528,29.99996,53.54449,14.43564,14.70323,13.20266,257.8414,0.003543275,1.671358,29.99994,21.39635,22.30033,22.84856,18.80615,264.8355,0.01086741,36.73597,37.55179
10/12/2023 12:00,3588,17.75766,10.03724,27.79539,0.5334333,198.9275,30.32083,CC000000,2.007985,1.000717,613.3341,98.54166,789.4214,33.71667,3.903383,1.895429,324.5167,4.00E+00,682.7591,1.036792,694.5025,198325.4,48.16583,35.57,8C040000,22.61367,0.6800666,0.7120249,53.25166,30.7,32.7275,0C100000,31.78979,4,0,30.00022,29.99979,29.4094,46.30605,0.924525,1,11.99371,11.99371,0.284825,2.996624,29.9998,53.58363,14.25113,14.71099,13.05458,257.8411,0.003149808,1.671403,30.00001,21.42529,25.61851,23.13677,18.75209,264.8267,0.01289735,39.86964,37.84775
10/12/2023 13:00,3589,13.48624,9.120275,22.60721,0.5325,198.7975,30.13416,CC000000,1.831765,1.001175,612.9591,98.53333,789.7617,33.42583,2.954533,1.12282,324.4083,4.00E+00,645.4533,1.036592,694.1625,198336.3,48.16833,35.46583,8C040000,24.95292,0.680125,0.7121667,53.2425,30.7,32.56416,0C100000,31.43887,4,0,30.0004,30.00014,30.63543,41.91887,0.923975,1,11.99383,11.99383,0.284425,2.996613,29.99963,53.57172,12.17616,13.32182,12.68186,257.8407,0.003043883,1.671443,30.00006,21.39295,24.84325,26.7555,18.78918,264.8188,0.01231583,37.01942,40.07731
10/12/2023 14:00,3590,13.53116,8.843024,22.37387,0.5326083,198.69,30.22083,CC000000,1.932985,1.000875,612.7584,98.55,789.9167,33.435,2.799016,0.8659582,324.425,4.00E+00,626.1258,1.036475,693.925,198330.5,48.17083,35.51333,8C040000,25.22175,0.6798249,0.7117583,53.2475,30.7,32.59583,0C100000,31.07535,4,0,30.00012,29.99987,31.49869,39.97131,0.9239083,1,11.99362,11.99364,0.284475,2.996646,29.99995,53.62958,10.02214,11.73787,12.41966,257.8403,0.0029237,1.671381,30.00005,21.46953,25.61968,23.22943,18.68901,264.8096,0.01254378,35.64182,34.9673
10/12/2023 15:00,3591,12.33139,8.180433,20.51145,0.532675,198.6,30.1625,CC000000,1.944915,1.000692,612.6058,98.56667,790.4187,33.40833,3.244167,1.299272,324.375,4.00E+00,615.9391,1.036225,693.895,198336.5,48.16583,35.49333,8C040000,24.31483,0.6799166,0.711575,53.25833,30.7,32.50333,0C100000,30.83033,4,0,29.99989,29.9996,31.20265,40.85176,0.9235583,1,11.99362,11.99362,0.284125,2.996584,30.00022,53.63469,9.574949,8.727981,12.1722,257.8399,0.003163967,1.671489,29.99986,21.45251,33.07906,30.5036,18.68059,264.7988,0.01203628,42.65401,39.23158
10/12/2023 16:00,3592,17.11772,10.09197,27.21006,0.5326999,198.59,30.22833,CC000000,1.398535,1.00025,612.3583,98.6,790.2468,33.41417,2.620495,1.221884,324.425,4.00E+00,657.8908,1.036067,693.5775,198325.8,48.165,35.53167,8C040000,20.67367,0.6796333,0.711475,53.25166,30.7,32.58916,0C100000,30.40191,4,0,30.00015,29.9995,29.81338,45.17341,0.9232416,1,11.99352,11.99352,0.28415,2.996696,29.99981,53.73849,11.7536,11.09716,12.08292,257.8395,0.003033075,1.671545,29.99992,21.46442,27.69061,31.31958,18.35826,264.7899,0.01155268,39.44421,42.41674
10/12/2023 17:00,3593,23.26809,12.61219,35.88075,0.5325,198.64,30.2175,CC000000,1.524573,1.000325,612.3691,98.56667,790.2166,33.4025,2.5385,1.013994,324.3917,4.00E+00,681.6633,1.035967,693.5025,198337.5,48.17333,35.47583,8C040000,17.61858,0.6796833,0.7115833,53.2475,30.7,32.615,0C100000,30.42386,4,0,29.99999,29.99918,27.9893,51.86284,0.9233083,1,11.99362,11.99362,0.2844583,2.996567,29.99981,53.74189,12.35803,11.03305,12.05951,257.839,0.003003983,1.671471,30.0001,21.5376,24.21785,26.03465,18.36234,264.7819,0.01141032,36.57587,37.0677
10/12/2023 18:00,3594,25.43067,13.19737,38.62775,0.532325,198.8275,30.12583,CC000000,1.470818,1.00095,612.675,98.63333,790.0515,33.27417,3.277433,1.806643,324.4667,4.00E+00,718.365,1.036592,693.84,198355.6,48.16917,35.3375,8C040000,14.3052,0.6799917,0.7118666,53.25083,30.7,32.54417,0C100000,30.54292,4,0,30.00008,29.99925,26.17978,59.61515,0.9236166,1,11.99371,11.99371,0.28465,2.996859,29.9998,53.60915,13.97803,13.40808,12.13777,257.8384,0.003751983,1.671693,30.00002,21.48314,20.98491,22.29189,18.39423,264.7743,0.01076495,34.96294,35.69998
10/12/2023 19:00,3595,27.3675,14.03504,41.403,0.5328166,199.0475,30.07833,CC000000,1.188888,1.001883,613.1741,98.55833,789.4113,33.1075,3.002433,1.81346,324.4083,4.00E+00,760.2266,1.03715,694.4575,198368.1,48.16083,35.22583,8C040000,12.30232,0.6803083,0.7122,53.23667,30.7,32.46083,0C100000,30.24453,4,0,29.99989,29.99965,24.49857,67.19817,0.9243833,1,11.99378,11.99381,0.28425,2.996573,29.99948,53.54449,14.47753,14.36758,12.12337,257.8377,0.003727633,1.671557,30.00016,21.49506,19.36024,19.64434,18.14851,264.7672,0.01169187,33.83777,34.01192
10/12/2023 20:00,3596,28.415,13.97023,42.385,0.5332,199.25,30.00583,CC000000,1.610113,1.002883,613.9174,98.55,788.9396,33.01,4.150683,2.540617,324.3917,4.00E+00,773.0258,1.038133,695.1725,198380,48.16583,35.11167,8C040000,11.61673,0.681025,0.7127333,53.23833,30.7,32.36167,0C100000,30.19385,4,0,30.00018,29.99993,23.29926,71.87225,0.9252917,1,11.99359,11.99355,0.2852333,2.9965,30.00011,53.40835,12.31653,14.14109,12.16624,257.8369,0.004182491,1.671335,29.99998,21.46783,18.37279,18.9706,18.03225,264.7605,0.008461524,30.68932,33.11169
10/12/2023 21:00,3597,24.6122,14.72547,39.33783,0.5334416,199.295,30.04583,CC000000,1.438527,1.003367,614.0925,98.51667,788.5624,32.9375,2.702728,1.264123,324.3833,4.00E+00,758.8724,1.038608,695.4425,198384.4,48.15833,35.105,8C040000,11.37184,0.681325,0.7129083,53.23583,30.7,32.30083,0C100000,30.01457,4,0,30.00015,30.00003,23.08124,72.63931,0.9256499,1,11.99367,11.99367,0.28535,2.996444,30.00004,53.47472,8.782972,9.388025,12.06384,257.8364,0.003492833,1.671591,29.99993,21.41337,17.3461,17.87609,17.96715,264.7545,0.01119549,26.12907,27.26412
10/12/2023 22:00,3598,21.28367,14.24412,35.52736,0.5338333,199.415,30.01083,CC000000,1.245908,1.003842,614.4025,98.525,788.3805,32.9125,1.957818,0.7117683,324.4333,4.00E+00,742.9075,1.039025,695.735,198395,48.15166,35.04583,8C040000,12.21768,0.6814166,0.7131083,53.2325,30.7,32.3,0C100000,30.25574,4,0,29.99992,29.99943,22.74837,74.26426,0.9258999,1,11.99352,11.99355,0.2851416,2.996579,29.99967,53.44749,10.35737,10.93113,12.18009,257.8359,0.003499175,1.671568,30.00002,21.42869,15.01869,15.86315,18.05355,264.7492,0.01003727,25.37606,26.79429
10/12/2023 23:00,3599,13.37778,12.90465,26.28278,0.5337333,199.4725,29.98583,CC000000,1.306124,1.004192,614.46,98.55,788.4445,32.89667,3.506817,2.200587,324.325,4.00E+00,690.825,1.0393,695.8575,198400.4,48.1625,35.01416,8C040000,13.69125,0.6813416,0.7128667,53.23167,30.7,32.23167,0C100000,30.08146,4,0,30.00002,30.00042,22.47424,75.19738,0.92605,1,11.99407,11.99399,0.2850666,2.996528,30.00002,53.42196,8.125623,7.555403,11.98836,257.8355,0.003063592,1.671346,30.00015,21.45932,11.19985,13.05332,18.10907,264.745,0.0086348,19.32547,20.60872
11/12/2023 0:00,3600,5.397135,6.917675,12.31484,0.5331333,199.245,29.9275,CC000000,1.095411,1.003733,614.1025,98.625,788.1784,32.87917,3.66035,2.564972,324.3917,4.00E+00,622.0341,1.038958,695.37,198403.5,48.16333,34.9775,8C040000,17.08383,0.6813416,0.7128667,53.22917,30.7,32.17583,0C100000,29.95063,4,0,29.99993,30.00061,22.24857,75.92208,0.9253666,1,11.99392,11.99392,0.2849583,2.996444,29.99968,53.4577,8.783971,8.924703,11.83041,257.8354,0.0032401,1.671505,30,21.46613,7.651548,9.367841,18.13222,264.7418,0.009999033,16.43552,18.29254
11/12/2023 1:00,3601,3.968664,4.710725,8.679233,0.533075,199.005,29.87916,CC000000,1.099435,1.00315,613.52,98.45,788.1312,32.80166,3.1851,2.085548,324.3917,4.00E+00,594.095,1.038117,694.78,198411.6,48.15667,34.89666,8C040000,19.07533,0.6809833,0.7124583,53.22667,30.7,32.1,0C100000,29.76479,4,0,30.00016,30.00132,21.89555,77.63956,0.9245917,1,11.9943,11.9943,0.2851917,2.996579,30,53.359,5.522702,7.576564,11.8066,257.8352,0.003020033,1.671494,30.00016,21.44741,6.765055,6.914383,17.97523,264.739,0.01045471,12.28776,14.49095
11/12/2023 2:00,3602,4.044594,4.456008,8.500683,0.5325083,198.9475,29.85917,CC000000,1.172875,1.002658,613.0408,98.54166,788.1244,32.79333,4.65535,3.48242,324.4,4.00E+00,589.0433,1.037517,694.21,198417.9,48.1525,34.87166,8C040000,18.50367,0.6806166,0.71215,53.215,30.7,32.0075,0C100000,29.38277,4,0,29.99973,29.99982,21.47582,79.70152,0.9240333,1,11.99409,11.99409,0.285125,2.996713,29.99992,53.41346,5.672729,5.276792,11.51747,257.8352,0.003111175,1.671517,30.00046,21.50527,6.266166,6.236204,17.90031,264.7363,0.008496941,11.93889,11.51299
11/12/2023 3:00,3603,2.853904,3.178262,6.032158,0.5327333,198.79,29.84583,CC000000,0.9484633,1.002117,612.6683,98.425,787.9728,32.8025,2.63624,1.687733,324.425,4.00E+00,592.2383,1.0371,693.855,198420,48.16,34.8775,8C040000,20.43517,0.6804083,0.711825,53.2125,30.7,32.01833,0C100000,29.17601,4,0,30.00002,29.9998,21.25633,80.50209,0.9238416,1,11.99364,11.99367,0.2842667,2.996545,29.99972,53.58193,5.846728,5.918183,11.33957,257.8351,0.003292292,1.671557,29.99979,21.55121,6.297476,6.622864,17.85539,264.7334,0.008568817,12.14421,12.54105
11/12/2023 4:00,3604,8.253467,7.036475,15.29006,0.5316833,198.8225,29.86917,CC000000,1.245937,1.001775,612.4325,98.66666,788.2121,32.82917,1.844073,0.598101,324.4167,4.00E+00,632.0966,1.03665,693.6249,198423,48.15667,34.89417,8C040000,17.82767,0.6803666,0.71185,53.21917,30.7,32.07666,0C100000,29.09719,4,0,29.99966,30.00078,21.42955,79.03597,0.9232083,1,11.99397,11.99397,0.2843917,2.99664,29.99965,53.73679,7.709714,6.998884,11.36631,257.835,0.003076658,1.671278,30.00002,21.60737,6.003215,5.565059,17.7381,264.7306,0.009473524,13.71293,12.56394
11/12/2023 5:00,3605,18.31702,14.15422,32.47128,0.5317583,198.9925,29.83167,CC000000,1.400446,1.001875,612.5491,98.56667,788.1177,32.81583,2.034606,0.6341086,324.3667,4.00E+00,729.6349,1.036883,693.7625,198418.6,48.1575,34.87917,8C040000,12.07867,0.68035,0.7119833,53.22,30.7,32.06,0C100000,28.82803,4,0,30.00032,30.00015,21.56573,78.08645,0.923525,1,11.99388,11.9939,0.2847,2.996669,29.9997,53.59044,8.134571,7.357701,11.30549,257.8346,0.0034105,1.671307,29.99972,21.59887,8.241292,7.220068,17.54721,264.7266,0.008778974,16.37586,14.57777
11/12/2023 6:00,3606,32.98949,15.26998,48.25945,0.5326583,198.72,29.82917,CC000000,1.309573,1.00225,612.8058,98.61667,788.175,32.81166,1.86347,0.5539492,324.3333,4.00E+00,818.6799,1.037233,694.0225,198420.5,48.16167,34.88416,8C040000,9.347925,0.68075,0.7121667,53.21167,30.7,32.03583,0C100000,28.5482,4,0,30.00038,29.99923,21.82051,77.24638,0.9236833,1,11.99352,11.99352,0.284725,2.996567,30.00012,53.64149,9.199007,8.512851,11.24306,257.8341,0.00320725,1.671267,30.00042,21.61078,11.49244,9.14144,17.33079,264.7212,0.009635016,20.69144,17.65429
11/12/2023 7:00,3607,47.20791,18.65399,65.86134,0.532475,198.785,29.82916,CC000000,1.459792,1.002633,613.1025,98.50833,788.4581,32.82417,2.571288,1.111522,324.425,4.00E+00,877.0608,1.037567,694.325,198420.9,48.1575,34.89083,8C040000,9.414683,0.6807833,0.7124333,53.22083,30.7,32.07583,0C100000,28.80443,4,0,30.00009,29.99991,22.15523,75.46886,0.9241916,1,11.99359,11.99362,0.2846583,2.996646,30.00012,53.60405,17.0669,13.76797,11.30264,257.8334,0.003177992,1.671523,30.00007,21.61418,22.82935,20.04762,17.4783,264.7125,0.0101702,39.89625,33.81559
11/12/2023 8:00,3608,37.01033,18.69395,55.70266,0.5325,199.145,30.09083,CC000000,1.704163,1.002308,613.3733,98.59167,788.64,33.03167,2.978271,1.274104,324.3917,4.00E+00,876.1508,1.03755,694.53,198398.7,48.15833,35.07916,8C040000,13.78109,0.6806583,0.71215,53.23,30.7,32.2025,0C100000,29.37567,4,0,29.99978,30.00095,23.92432,69.86303,0.9244833,1,11.99385,11.99371,0.285,2.996607,29.99993,53.81337,26.15534,20.91658,11.62806,257.8323,0.003540133,1.67142,29.9998,21.61078,26.63386,23.10424,17.69525,264.7021,0.01084924,52.78919,44.02082
11/12/2023 9:00,3609,39.40535,19.63728,59.04142,0.53315,199.0325,30.4875,CC000000,2.259868,1.000933,613.2233,98.58334,788.6366,33.47583,3.6931,1.433212,324.375,4.00E+00,914.795,1.036575,694.415,198344,48.16667,35.46749,8C040000,15.48928,0.6798667,0.7117,53.2525,30.7,32.63083,0C100000,30.18995,4,0,29.99999,30.0002,26.57642,59.57951,0.9243667,1,11.99369,11.99371,0.2848333,2.996478,30.00057,53.96483,26.83309,28.15811,11.9179,257.8312,0.003560175,1.671596,30.00016,21.68566,39.16437,30.67481,18.19741,264.6873,0.01489762,65.99747,58.83292
11/12/2023 10:00,3610,28.54708,19.81092,48.35866,0.5327583,199.09,30.465,CC000000,2.215576,1.000442,613.0275,98.56667,788.6163,33.605,3.120633,0.9051605,324.45,4.00E+00,815.5458,1.036767,694.2,198328,48.1675,35.53416,8C040000,22.92725,0.67975,0.7116917,53.26167,30.7,32.8,0C100000,31.70753,4,0,29.99972,29.99981,28.14106,53.85337,0.9241666,1,11.99343,11.99343,0.2849,2.996691,30.00004,54.08225,20.84595,24.37934,12.20463,257.8304,0.003224867,1.671449,29.99993,21.70097,46.01542,48.30888,19.36379,264.6718,0.0145788,66.86137,72.68822
11/12/2023 11:00,3611,24.7125,14.52196,39.23488,0.533325,198.7925,30.3625,CC000000,2.775867,1.00055,612.8958,98.51667,789.0508,33.53,3.533883,0.7579955,324.3583,4.00E+00,735.9075,1.036408,694.0375,198327,48.1725,35.55166,8C040000,23.20608,0.6797916,0.7116666,53.25834,30.7,32.72917,0C100000,32.45406,4,0,29.99998,29.99962,29.54206,47.68461,0.9239083,1,11.99425,11.99425,0.2846917,2.996579,30.00009,54.1248,17.47129,18.43741,12.36022,257.8299,0.003281458,1.671443,30.00015,21.76394,33.21525,38.72746,20.02541,264.6608,0.01298591,50.68653,57.16486
11/12/2023 12:00,3612,17.71592,11.65132,29.3676,0.5325,198.765,30.31,CC000000,2.209717,1.000375,612.6042,98.475,789.3708,33.47,3.24135,1.031561,324.425,4.00E+00,713.4216,1.036033,693.7599,198330.8,48.165,35.55583,8C040000,25.00292,0.6797916,0.7115166,53.245,30.7,32.68083,0C100000,32.74596,4,0,29.99969,29.99977,30.67369,44.01968,0.9235583,1,11.99385,11.99385,0.2846583,2.996669,30.00012,54.27966,13.434,16.24894,12.4243,257.8296,0.003097858,1.671284,30.00019,21.78776,27.10521,29.60456,20.2949,264.6518,0.01376657,40.53921,45.8535
11/12/2023 13:00,3613,23.67788,12.80867,36.4869,0.5322583,198.81,30.29333,CC000000,2.35153,1.00035,612.6025,98.53333,789.5023,33.4925,3.445633,1.094018,324.4083,4.00E+00,729.0283,1.036167,693.8,198319.9,48.17167,35.55583,8C040000,24.2625,0.6795583,0.7116333,53.24916,30.7,32.6525,0C100000,32.78457,4,0,30.00004,29.99923,30.82584,44.96907,0.9236583,1,11.99381,11.99383,0.2849333,2.996366,30.00023,54.27285,14.32087,11.87251,12.36391,257.8291,0.003285642,1.671699,30.00004,21.832,39.86928,29.68868,20.41711,264.6382,0.01480911,54.19015,41.5612
11/12/2023 14:00,3614,23.26929,12.52919,35.79891,0.5327917,198.64,30.28917,CC000000,1.874828,1.000225,612.4299,98.55833,789.8494,33.46917,3.774083,1.899202,324.3417,4.00E+00,715.2141,1.0358,693.6624,198323.2,48.1675,35.59333,8C040000,22.55775,0.6796249,0.7115,53.2525,30.7,32.62083,0C100000,34.01033,4,0,29.99993,30.00033,30.32638,46.66507,0.9234416,1,11.99371,11.99374,0.2850083,2.996444,29.99993,54.45834,13.69726,14.45386,12.47708,257.8287,0.003232075,1.671381,29.99944,21.91369,47.57133,47.32005,21.42089,264.6235,0.01540826,61.26859,61.77391
11/12/2023 15:00,3615,22.18374,11.84654,34.03017,0.5327833,198.615,30.28083,CC000000,1.99321,1.0003,612.5133,98.55,789.7382,33.48583,3.2349,1.241633,324.3833,4.00E+00,704.1667,1.035842,693.64,198325.8,48.16583,35.53583,8C040000,21.95792,0.6795999,0.7115833,53.255,30.7,32.7,0C100000,34.86488,4,0,30.00016,29.99975,28.35217,52.69527,0.9232416,1,11.99371,11.99376,0.2850167,2.99664,29.99977,54.30348,13.76341,14.84113,12.73179,257.8282,0.003468867,1.671471,30.00006,21.83881,38.92284,45.71627,22.05475,264.6115,0.01180804,52.68626,60.5574
11/12/2023 16:00,3616,23.93622,12.82577,36.76175,0.5323417,198.65,30.22333,CC000000,2.174535,1.000333,612.4866,98.575,789.8257,33.4275,4.202466,2.027978,324.4667,4.00E+00,718.4883,1.036083,693.6025,198329.9,48.17,35.48916,8C040000,21.24891,0.67935,0.7111416,53.2575,30.7,32.63083,0C100000,34.67263,4,0,29.99983,29.99907,29.10853,50.47681,0.9232666,1,11.99404,11.99404,0.2847417,2.996618,30.00013,54.33411,11.80378,11.4522,12.74659,257.8278,0.003281608,1.671471,30.00019,21.90348,25.16134,28.6535,21.94366,264.6028,0.01201314,36.96512,40.10571
11/12/2023 17:00,3617,25.99078,14.87876,40.86941,0.5323583,198.84,30.2675,CC000000,1.814318,1.000317,612.4833,98.61667,789.7045,33.43417,3.669517,1.855153,324.35,4.00E+00,733.3891,1.035883,693.6324,198323,48.1675,35.53833,8C040000,18.04242,0.6793749,0.7113916,53.24333,30.7,32.6425,0C100000,34.68413,4,0,30.00003,29.99957,28.30976,52.67388,0.9234333,1,11.99392,11.99392,0.2852667,2.996495,30.0002,54.36304,10.61719,11.82648,12.77965,257.8272,0.003319233,1.671528,29.99971,21.85753,26.85394,25.0689,21.90343,264.5932,0.01250101,37.47113,36.89538
11/12/2023 18:00,3618,32.47026,17.24343,49.71458,0.5328083,198.9025,30.23166,CC000000,1.589874,1.00095,612.825,98.50833,789.5259,33.355,3.103016,1.51308,324.375,4.00E+00,776.0883,1.036275,694.005,198342.2,48.16833,35.43333,8C040000,13.8878,0.6795916,0.7116333,53.2525,30.7,32.6375,0C100000,34.9085,4,0,30.00015,29.99924,26.45469,58.81598,0.9237,1,11.99392,11.99392,0.2844083,2.996596,29.99955,54.27285,11.18952,11.1879,12.68714,257.8266,0.003198608,1.671545,29.99979,21.85243,28.17516,29.42857,22.20079,264.5835,0.01099119,39.36469,40.61647
11/12/2023 19:00,3619,35.21375,16.84008,52.05408,0.532725,198.995,30.10917,CC000000,1.423508,1.001925,613.3583,98.6,789.1823,33.12666,3.952933,2.529502,324.375,4.00E+00,818.5549,1.037217,694.515,198365.1,48.165,35.26333,8C040000,12.32832,0.6801666,0.7119583,53.24083,30.7,32.5,0C100000,35.00877,4,0,29.99972,30.00018,24.84847,64.22733,0.9242833,1,11.99371,11.99376,0.2846333,2.996724,29.9996,54.11629,13.23746,11.78071,12.57935,257.8258,0.003751967,1.671199,29.99994,21.79287,23.24209,24.91091,22.42023,264.5753,0.01124594,36.47955,36.69161
11/12/2023 20:00,3620,33.14191,16.49038,49.63191,0.5330333,199.2125,30.04833,CC000000,1.422125,1.0029,613.84,98.475,788.8015,33.02333,3.06747,1.645277,324.3667,4.00E+00,810.3016,1.038083,695.045,198371.2,48.16083,35.1575,8C040000,11.88675,0.680675,0.712425,53.23833,30.7,32.395,0C100000,35.08215,4,0,30.00016,29.99854,23.55158,69.4388,0.92505,1,11.99374,11.99374,0.2845583,2.996551,29.99978,54.08055,15.28664,14.04785,12.57547,257.8251,0.004070066,1.671375,30.00035,21.75883,19.76885,20.88391,22.49995,264.5683,0.01154311,35.05549,34.93176
11/12/2023 21:00,3621,23.23399,13.33979,36.57383,0.5329583,199.535,29.98833,CC000000,1.235416,1.003592,614.2525,98.59167,788.7713,32.90667,3.514383,2.278966,324.475,4.00E+00,727.1775,1.038792,695.5675,198407.4,48.16417,35.03333,8C040000,13.09042,0.681375,0.7128333,53.2275,30.7,32.265,0C100000,35.3094,4,0,29.99978,29.99966,22.6208,73.79424,0.9257416,1,11.99371,11.99374,0.285375,2.996601,29.99934,54.07034,12.14932,14.59952,12.79261,257.8244,0.003503933,1.671602,29.99975,21.76564,15.82984,17.78023,22.49595,264.5626,0.01020605,27.97007,32.37975
11/12/2023 22:00,3622,20.5122,14.50732,35.01991,0.5332583,199.6125,29.94416,CC000000,1.451787,1.003917,614.4174,98.51667,788.8184,32.85083,4.235366,2.7835,324.35,4.00E+00,782.6408,1.038908,695.875,198405.7,48.15916,34.99333,8C040000,12.20792,0.6816583,0.7132083,53.23333,30.7,32.19917,0C100000,35.11531,4,0,29.99977,29.99917,22.48477,75.5149,0.9261,1,11.99378,11.99381,0.2850583,2.996551,29.99977,54.0329,8.497379,9.198451,12.72042,257.824,0.003211267,1.671363,29.99989,21.78266,12.63539,13.86465,22.41269,264.558,0.009143699,21.13277,23.0631
11/12/2023 23:00,3623,9.7883,10.39633,20.18484,0.5332583,199.415,29.94917,CC000000,1.347168,1.003808,614.3775,98.5,788.3569,32.855,3.148508,1.801426,324.3583,4.00E+00,690.9691,1.039,695.7625,198404.2,48.15833,34.985,8C040000,15.74311,0.6815416,0.7129833,53.23916,30.7,32.2,0C100000,35.1015,4,0,29.99996,30.00062,22.37886,76.45585,0.9258667,1,11.99388,11.99388,0.2854833,2.996747,30.00013,54.08906,7.146096,7.977226,12.73799,257.8237,0.0030847,1.671892,29.99967,21.76734,10.51169,11.90343,22.36477,264.554,0.00758275,17.65454,19.88066
12/12/2023 0:00,3624,4.333643,6.086108,10.41993,0.533225,199.2475,29.97416,CC000000,1.066737,1.003408,613.9625,98.625,788.1211,32.87667,1.959217,0.8925011,324.425,4.00E+00,642.6125,1.038383,695.2075,198401,48.16083,34.9875,8C040000,19.15967,0.6810417,0.7127249,53.22667,30.7,32.2,0C100000,34.92634,4,0,30.00038,30.00067,22.17363,77.94852,0.9251916,1,11.99381,11.99381,0.2852,2.996724,30.00005,54.11288,6.620314,5.860089,12.6103,257.8235,0.003317358,1.671426,30.00009,21.78606,6.774489,8.583596,22.3321,264.5511,0.007262958,13.39857,14.44368
